molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,MolLogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL5079347,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)N1CCCCC1)[C@H]1CN2Cc2cc3c(cc21)OCO3,inactive,412.4860000000002,3.0329000000000015,0,6,4.0
CHEMBL5090057,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)C1CCCCC1)[C@H]1CN2Cc2cc3c(cc21)OCO3,inactive,411.4980000000002,3.5339000000000027,0,6,4.0
CHEMBL5088074,CO[C@H]1C[C@H]2C(=C[C@@H]1OCCN1CCCCC1)[C@H]1CN2Cc2cc3c(cc21)OCO3,inactive,412.5300000000002,2.9129000000000014,0,6,4.0
CHEMBL1221863,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1O,inactive,301.34200000000004,1.4027,1,5,4.0
CHEMBL5079878,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc(C)c([N+](=O)[O-])c1,inactive,464.4740000000003,3.484020000000003,0,8,4.0
CHEMBL5077601,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,inactive,484.8920000000003,3.8290000000000033,0,8,4.0
CHEMBL5090352,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1Cl,inactive,484.8920000000003,3.8290000000000033,0,8,4.0
CHEMBL5086626,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1cc([N+](=O)[O-])ccc1Cl,inactive,484.8920000000003,3.8290000000000033,0,8,4.0
CHEMBL5070022,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)N1CCCCC1,inactive,412.48600000000033,3.0329000000000015,0,6,4.0
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1,4,6.698970004336019
CHEMBL5089535,O=C(O[C@H]1CN2Cc3cc4c(cc3[C@]13C=C[C@@H](O)C[C@H]23)OCO4)c1ccccc1Cl,inactive,425.86800000000017,3.0507000000000017,1,6,4.886056647693163
CHEMBL5090336,COc1ccccc1C(=O)O[C@H]1CN2Cc3cc4c(cc3[C@]13C=C[C@@H](O)C[C@H]23)OCO4,inactive,421.4490000000001,2.4059,1,7,4.045757490560675
CHEMBL5086177,O=C(O[C@@H]1C=C[C@]23CCN(Cc4cc5c(cc42)OCO5)[C@H]3C1)c1ccccc1[N+](=O)[O-],inactive,420.4210000000001,3.3347000000000016,0,7,4.221848749616356
CHEMBL5079168,Cc1ccccc1C(=O)O[C@@H]1C=C[C@]23CCN(Cc4cc5c(cc42)OCO5)[C@H]3C1,inactive,389.4510000000002,3.7349200000000025,0,5,4.0
CHEMBL5088077,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@H]1N(C2)C[C@H]3OC(=O)c1cccc2ccccc12,inactive,485.53600000000023,4.213200000000004,0,7,4.0
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.954677021213342
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.959991363986458
CHEMBL5089821,COc1cc2c(c(CO)c1OC)C[C@H]1c3c(cc4c(c3OC)OCO4)CC[N+]1=C2.O=C([O-])C(F)(F)F,inactive,511.4490000000003,1.516899999999999,1,8,4.176525770829699
CHEMBL5076804,COc1cc2c(c3c1OCOC3)C[C@H]1c3c(cc4c(c3OC)OCO4)CC[N+]1=C2.O=C([O-])C(F)(F)F,inactive,509.4330000000003,1.8824999999999996,0,8,4.723538195826756
CHEMBL5080190,COc1cc2c[n+]3c(cc2c(CO)c1OC)-c1c(cc2c(c1OC)OCO2)CC3,inactive,396.41900000000027,2.597200000000001,1,6,4.698970004336019
CHEMBL5085317,COc1cc2c(c3c1OCOC3)C[C@H]1c3c(cc4c(c3OC)OCO4)CCN1C2,inactive,397.42700000000025,2.9545000000000012,0,7,4.701146923590294
CHEMBL5083432,COc1c(-c2ccc(O)cc2)cc2oc3cc(O)c(O)cc3c2c1O,inactive,338.31500000000005,4.084000000000004,4,6,4.795880017344075
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1,4,7.795880017344075
CHEMBL129837,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,active,379.50400000000013,4.7900000000000045,1,4,7.301029995663981
CHEMBL1081032,CN1c2ccc(OC(=O)NCC3CCCCC3)cc2[C@]2(C)CCN(CCc3ccccc3)[C@H]12,active,447.6230000000002,5.337300000000006,1,4,8.744727494896694
CHEMBL362444,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,active,262.30899999999997,1.8587,1,4,8.397940008672037
CHEMBL5090683,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1O2,active,263.29299999999995,2.1914,1,4,8.221848749616356
CHEMBL1242981,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2O3)cc1,active,353.4180000000001,4.817400000000005,1,4,7.568636235841013
CHEMBL1081031,CN1c2ccc(OC(=O)NC3CCCCC3)cc2[C@]2(C)CCN(CCc3ccccc3)[C@H]12,active,433.5960000000002,5.089700000000005,1,4,7.657577319177793
CHEMBL5082250,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1,active,587.8120000000002,7.059580000000008,1,5,9.236572006437063
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,8.131355561605174
CHEMBL5072382,Cc1c(C)c2ccc(OCC3CCCN(CCCC(F)F)C3)cc2oc1=O,active,379.447,4.545940000000004,0,4,6.318758762624412
CHEMBL5090504,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,active,395.47400000000016,4.839940000000005,0,4,6.337242168318426
CHEMBL5085674,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O,active,445.48100000000017,5.719640000000005,0,4,6.327902142064283
CHEMBL5094348,Cc1c(C)c2ccc(OCCCN(Cc3cccc(F)c3)C(C)C)cc2oc1=O,active,397.4900000000001,5.228440000000005,0,4,6.040958607678906
CHEMBL5082824,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,active,417.45200000000017,4.341400000000004,1,5,6.259637310505756
CHEMBL5090153,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(F)c1,active,433.47900000000016,4.635400000000004,1,5,6.481486060122113
CHEMBL3586771,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,active,415.48900000000015,4.496300000000005,1,5,6.920818753952375
CHEMBL5083613,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(C(F)F)cc(=O)oc3c2)cc1,active,435.4700000000001,5.941600000000005,0,4,6.251811972993799
CHEMBL4571763,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,active,377.4840000000001,4.700840000000005,0,4,6.075720713938118
CHEMBL4464759,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,active,345.4390000000001,2.883040000000001,1,5,6.050609993355087
CHEMBL4598256,Cc1c(C)c2ccc(OCC3CCN(Cc4ccccc4)CC3)cc2oc1=O,active,377.48400000000015,4.700840000000005,0,4,6.42021640338319
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.638272163982407
CHEMBL5084128,OC[C@H]1O[C@@H](OCCCc2ccc(O)c(/C=N/O)n2)[C@H](O)[C@@H](O)[C@@H]1O,inactive,358.34700000000004,-1.6555999999999993,6,10,3.853871964321762
CHEMBL5069796,OC[C@H]1O[C@@H](OCCCCc2cn(CCCc3ccc(O)c(/C=N/O)n3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,inactive,481.50600000000003,-1.041199999999998,6,13,2.795880017344075
CHEMBL5088176,OC[C@H]1O[C@@H](OCCCCc2cn(CCCCc3ccc(O)c(/C=N/O)n3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,inactive,495.533,-0.651099999999998,6,13,3.2365720064370627
CHEMBL33051,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],inactive,359.21299999999997,-6.191599999999997,2,4,4.259637310505756
CHEMBL1420,C[n+]1ccccc1C=NO,inactive,137.162,0.3191999999999999,1,2,3.2518119729937993
CHEMBL291233,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],inactive,359.21299999999997,-5.482399999999997,2,5,3.193820026016113
CHEMBL5080685,COC(=O)c1c(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cccc1OC,active,474.64500000000027,6.904000000000007,1,5,7.681936665037238
CHEMBL5078555,COC(=O)c1c(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cccc1OC,active,509.0900000000003,7.5574000000000074,1,5,8.595166283380062
CHEMBL5091660,COc1cccc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,active,416.6090000000002,7.117400000000007,1,3,7.3979400086720375
CHEMBL5088557,COc1cccc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1,active,451.05400000000026,7.770800000000007,1,3,8.243363891754152
CHEMBL5088541,COc1cc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1,active,446.6350000000003,7.126000000000007,1,4,7.3260580013659125
CHEMBL5077234,COc1cc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc(OC)c1,active,481.0800000000003,7.779400000000008,1,4,8.292429823902063
CHEMBL5092094,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,460.6180000000002,6.601000000000006,2,5,7.769551078621726
CHEMBL5082773,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,495.0630000000003,7.254400000000006,2,5,8.55129368009492
CHEMBL5087646,O=C(O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,446.5910000000002,6.512600000000006,3,4,6.735182176990463
CHEMBL5078914,O=C(O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,481.03600000000023,7.166000000000007,3,4,7.872895201635193
CHEMBL5073819,Oc1cccc(CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,active,402.58200000000016,6.814400000000006,2,3,7.716698771296451
CHEMBL5072428,Oc1cccc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1,active,437.0270000000002,7.467800000000007,2,3,8.377785977033705
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.638272163982407
CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active,232.71399999999994,3.3492000000000015,1,2,7.838631997765025
CHEMBL5092058,Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,inactive,380.78600000000006,3.1149000000000013,0,7,5.0
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.638272163982407
CHEMBL4552675,COc1ccc2nc3c(c(NCCCCCCCCN(CC(=O)Nc4ccc5ccccc5c4)C(=O)/C=C/c4ccc(O)c(OC)c4)c2c1)CCCC3,active,714.9069999999999,8.922800000000002,3,7,7.653647025549361
CHEMBL5199151,COC(=O)/C=C/c1ccc(OCCCCCN2CCN(CC(=O)Nc3c4c(nc5ccccc35)CCCC4)CC2)c(OC)c1,active,600.7600000000001,5.113800000000005,1,8,7.209714835966758
CHEMBL5177936,COc1cc(/C=C/C(=O)OCCCCCN(C)Cc2cccc(OC(=O)N(C)C)c2)ccc1O,active,470.56600000000014,4.319900000000005,1,7,7.705533773838407
CHEMBL5190569,COc1cc(/C=C/c2nnc(-c3ccc(C(F)(F)F)cc3)o2)ccc1O,active,362.307,4.640000000000003,1,5,7.167491087293763
CHEMBL5197518,COc1cc(/C=C/c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O,active,378.30600000000004,4.519800000000003,1,6,7.036212172654444
CHEMBL5171929,COc1ccc(/C=C/C(=O)Nc2cc[n+](Cc3cccc(F)c3)cc2)cc1OC.[Br-],active,473.3420000000001,0.8346,1,3,7.716698771296451
CHEMBL5206601,COc1ccc(/C=C/C(=O)Nc2cc[n+](Cc3ccc(F)cc3)cc2)cc1OC.[Br-],active,473.3420000000001,0.8346,1,3,8.065501548756432
CHEMBL5194876,CC(=O)O[C@@H]1C[C@@]2(C)Oc3cc(C)oc(=O)c3C[C@@H]2[C@@]2(C)C=CC(=O)C(C)(C)[C@H]12,inactive,400.4710000000001,3.381020000000002,0,6,4.866461091629782
CHEMBL464427,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,active,365.47300000000007,4.368000000000004,0,4,7.200659450546418
CHEMBL5206198,CCN(CC)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1,active,365.47300000000007,4.368000000000004,0,4,6.5968794788241825
CHEMBL5181301,CCN(CC)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1,active,305.42100000000005,4.350800000000004,0,2,6.213248577854439
CHEMBL5207442,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)ccc3C2=O)cc1,active,335.44700000000006,4.3594000000000035,0,3,6.94692155651658
CHEMBL5185134,CCN(CC)Cc1ccc(C=C2Cc3cc(OC)ccc3C2=O)cc1,active,335.44700000000006,4.3594000000000035,0,3,6.296708621881338
CHEMBL5183930,CCN(CC)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,active,335.44700000000006,4.3594000000000035,0,3,6.015922966097169
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.769551078621726
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,7.031517051446065
CHEMBL5169783,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1,inactive,340.42600000000004,5.051200000000004,0,2,2.8768019249680012
CHEMBL5179832,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1[N+](=O)[O-],active,385.4230000000001,4.959400000000004,0,4,6.1938200260161125
CHEMBL5175686,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1cccc([N+](=O)[O-])c1,inactive,385.4230000000001,4.959400000000004,0,4,2.988006885340743
CHEMBL5182185,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc([N+](=O)[O-])cc1,inactive,385.4230000000001,4.959400000000004,0,4,2.8079904073463298
CHEMBL5171946,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc(C(=O)O)cc1,inactive,384.4350000000001,4.749400000000004,1,3,2.8121973612815805
CHEMBL5208439,COc1ccc(OC)c(C2CC(c3ccc(-c4ccccc4)cc3)=NN2C(C)=O)c1,inactive,400.47800000000007,5.068400000000005,0,4,2.84740592207253
CHEMBL5169502,COc1ccc(C2CC(c3ccc(-c4ccccc4)cc3)=NN2C(C)=O)cc1OC,inactive,400.4780000000002,5.068400000000006,0,4,2.845880474484153
CHEMBL5188500,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2,active,384.4350000000002,4.779900000000004,0,4,6.005243055412372
CHEMBL5197832,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2ccccc2c1,active,390.4860000000001,6.204400000000005,0,2,6.097453220686009
CHEMBL5189505,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1,active,354.45300000000003,5.359620000000005,0,2,6.073143291050307
CHEMBL5191187,CC(=O)N1N=C(c2ccccc2[N+](=O)[O-])CC1c1ccc(-c2ccccc2)cc1,active,385.42300000000006,4.959400000000004,0,4,7.2839966563652006
CHEMBL5177419,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(-c2ccccc2)cc1,active,419.32200000000006,5.813700000000005,0,2,6.044312249686494
CHEMBL5184154,COc1cc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)cc(OC)c1OC,inactive,430.50400000000025,5.077000000000005,0,5,2.7106340484799682
CHEMBL5183314,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c(OC)c1,inactive,400.4780000000001,5.068400000000005,0,4,2.9476909003526766
CHEMBL5191224,COc1ccc(OC)c(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)c1,inactive,400.4780000000001,5.068400000000005,0,4,2.7682756166714833
CHEMBL5184984,CC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccc(-c2ccccc2)cc1,active,384.435,4.779900000000004,0,4,6.039529222465701
CHEMBL5185580,CC(=O)N1N=C(c2cccc3ccccc23)CC1c1ccc(-c2ccccc2)cc1,inactive,390.48600000000005,6.204400000000006,0,2,2.9935339577507682
CHEMBL5187436,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1,active,390.48600000000005,6.204400000000006,0,2,7.167491087293763
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.060480747381382
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,inactive,287.35900000000004,1.8503,1,4,2.763210900590707
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1,4,6.721246399047171
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.749579997691106
CHEMBL5180422,C[C@H]1CN2C(=O)[C@]34Cc5c([nH]c6c7c(ccc56)OC(C)(C)CC7=O)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4,inactive,461.56200000000035,3.241100000000001,2,4,4.236572006437063
CHEMBL4754186,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,inactive,301.386,3.4379000000000026,0,4,4.97469413473523
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.72584215073632
CHEMBL5179658,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,active,534.7450000000005,7.214000000000008,1,5,6.756961951313706
CHEMBL5187045,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,active,476.6210000000004,5.359700000000006,0,5,6.148130399270234
CHEMBL5201804,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,inactive,575.7980000000002,6.6538000000000075,1,6,4.99481948749622
CHEMBL5189021,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,active,546.7560000000004,7.358100000000008,1,5,7.236572006437063
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1,2,6.699991797446187
CHEMBL5179658,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,active,534.7450000000005,7.214000000000008,1,5,6.799998134593398
CHEMBL5170719,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)NCCCCCCN3CCc4ccccc4C3)cc1)n2CCC(C)C,inactive,651.8960000000002,7.86230000000001,1,6,5.0
CHEMBL5187045,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,active,476.6210000000004,5.359700000000006,0,5,6.199998172182031
CHEMBL5201804,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,inactive,575.7980000000002,6.6538000000000075,1,6,5.0
CHEMBL5189021,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,active,546.7560000000004,7.358100000000008,1,5,7.199970640755866
CHEMBL5194876,CC(=O)O[C@@H]1C[C@@]2(C)Oc3cc(C)oc(=O)c3C[C@@H]2[C@@]2(C)C=CC(=O)C(C)(C)[C@H]12,inactive,400.4710000000001,3.381020000000002,0,6,4.866461091629782
CHEMBL4461886,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,active,470.5620000000003,3.452200000000002,3,7,6.1938200260161125
CHEMBL5187881,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)OC2.[Br-],active,486.3370000000001,0.9366999999999996,0,4,9.823908740944319
CHEMBL5186051,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3cccc(OC)c3)cn2)cc1,inactive,449.50700000000023,3.460300000000002,0,7,4.347753658996677
CHEMBL5193255,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(OC)c(OC)c3)cn2)cc1,inactive,479.5330000000003,3.4689000000000023,0,8,4.525783735923745
CHEMBL5171192,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(C(F)(F)F)cc3)cn2)cc1,inactive,487.4780000000002,4.470500000000004,0,6,4.525783735923745
CHEMBL5208032,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2ccc3c(c2)OCO3)nc1,active,478.4610000000003,3.080000000000001,0,9,6.00436480540245
CHEMBL5187324,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2cccs2)nc1,active,440.48100000000017,3.4128000000000016,0,8,6.055517327849832
CHEMBL5171268,COc1ccc(C(=O)Cc2ncc(C(=O)NCc3ccc(OC)c(OC)c3)cn2)cc1,inactive,421.45300000000015,2.857800000000001,1,7,5.0
CHEMBL5185843,COc1ccc(C(=O)Cc2ncc(C(=O)NC3CCN(Cc4ccccc4)CC3)cn2)cc1,inactive,444.53500000000025,3.3050000000000024,1,6,4.552841968657781
CHEMBL5186796,COc1ccc(C(=O)Cc2ncc(C(=O)N3CCN(Cc4ccccc4)CC3)cn2)cc1,inactive,430.50800000000015,2.8686000000000016,0,6,4.761953896871205
CHEMBL5199425,COc1ccc(C(=O)Cc2ncc(C(=O)Nc3ccncc3)cn2)cc1,inactive,348.362,2.5579,1,6,4.747146969020107
CHEMBL5205468,COc1ccc(C(=O)Cc2ncc(C(=O)NCc3cccs3)cn2)cc1,inactive,367.43,2.902100000000001,1,6,4.512861624522813
CHEMBL3417009,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,active,392.9710000000003,5.186000000000005,1,4,7.795880017344075
CHEMBL5185552,CCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,inactive,332.4730000000001,2.5708200000000003,1,5,4.686554629573585
CHEMBL5171428,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)(C)C)CC3)nc12,active,360.52700000000016,3.349420000000002,1,5,6.0915149811213505
CHEMBL5192987,CCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,inactive,360.5270000000001,3.351020000000002,1,5,4.3979400086720375
CHEMBL5207906,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C)C)CC3)nc12,active,375.5420000000002,2.1125199999999995,1,6,6.318758762624412
CHEMBL5194197,Cc1cccc2sc(NC(=O)CCN3CCN(CCCN(C)C)CC3)nc12,active,389.56900000000024,2.5026200000000003,1,6,6.3872161432802645
CHEMBL5203299,CCOCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,inactive,376.5260000000001,2.5874200000000007,1,6,4.697236291527018
CHEMBL5192784,CCCCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,inactive,388.58100000000013,4.1312200000000034,1,5,4.3979400086720375
CHEMBL5203777,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCCCC4)CC3)nc12,inactive,386.5650000000003,3.883620000000003,1,5,4.962175249411658
CHEMBL5204934,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCCC4)CC3)nc12,active,400.5920000000003,4.1312200000000034,1,5,6.468521082957745
CHEMBL5198839,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCN(C)CC4)CC3)nc12,inactive,401.58000000000027,2.6451200000000012,1,6,4.9779842601822795
CHEMBL5205006,Cc1cccc2sc(NC(=O)CCN3CCN(CCN(C(C)C)C(C)C)CC3)nc12,active,431.65000000000026,3.6697200000000025,1,6,6.619788758288394
CHEMBL5178466,Cc1ccccc1N1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,inactive,394.54400000000015,4.063940000000003,1,5,4.3979400086720375
CHEMBL5177298,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccccn4)CC3)nc12,inactive,381.5050000000001,3.150520000000002,1,6,4.763714722551971
CHEMBL5206534,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccncc4)CC3)nc12,inactive,381.5050000000001,3.150520000000002,1,6,4.73969005420508
CHEMBL5206663,Cc1cccc2sc(NC(=O)CCN3CCN(c4ncccn4)CC3)nc12,inactive,382.4930000000001,2.5455200000000007,1,7,4.522589312092748
CHEMBL5193082,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cc(F)ccc4F)CC3)nc12,inactive,430.52400000000017,4.029320000000003,1,5,4.898940645091884
CHEMBL5172256,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4ccc(C(C)(C)C)cc4)CC3)nc12,inactive,450.65200000000027,5.048620000000005,1,5,4.3979400086720375
CHEMBL5198012,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cccc5ccccc45)CC3)nc12,inactive,444.6040000000002,4.904320000000004,1,5,4.713768145971447
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,inactive,250.34199999999998,2.7597000000000014,0,3,4.459670525209126
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0,4,7.221848749616356
CHEMBL5176633,C=C1c2[nH]c3ccc(OC)cc3c2C2[C@@H](CC)C1CCN2C,inactive,296.414,4.222300000000003,1,2,3.5543957967264026
CHEMBL5207120,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,active,417.89300000000026,3.655400000000003,1,5,6.913640169325252
